dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1927-05-01,13.348,0.21,New York,United States,40.99N,74.56W
1927-06-01,17.581,0.164,New York,United States,40.99N,74.56W
1927-07-01,21.659,0.148,New York,United States,40.99N,74.56W
1927-08-01,18.509,0.223,New York,United States,40.99N,74.56W
1927-09-01,17.385,0.095,New York,United States,40.99N,74.56W
1927-10-01,12.409,0.235,New York,United States,40.99N,74.56W
1927-11-01,7.007,0.345,New York,United States,40.99N,74.56W
1927-12-01,-0.18,0.328,New York,United States,40.99N,74.56W
1928-01-01,-1.456,0.255,New York,United States,40.99N,74.56W
1928-02-01,-1.839,0.173,New York,United States,40.99N,74.56W
1928-03-01,1.995,0.239,New York,United States,40.99N,74.56W
1928-04-01,7.317,0.276,New York,United States,40.99N,74.56W
1928-05-01,13.698,0.312,New York,United States,40.99N,74.56W
1928-06-01,18.203,0.212,New York,United States,40.99N,74.56W
1928-07-01,22.829,0.144,New York,United States,40.99N,74.56W
1928-08-01,22.596,0.168,New York,United States,40.99N,74.56W
1928-09-01,15.839,0.168,New York,United States,40.99N,74.56W
1928-10-01,11.899,0.249,New York,United States,40.99N,74.56W
1928-11-01,5.788,0.225,New York,United States,40.99N,74.56W
1928-12-01,1.015,0.592,New York,United States,40.99N,74.56W
1929-01-01,-2.641,0.28,New York,United States,40.99N,74.56W
1929-02-01,-2.111,0.288,New York,United States,40.99N,74.56W
1929-03-01,5.597,0.234,New York,United States,40.99N,74.56W
1929-04-01,9.32,0.206,New York,United States,40.99N,74.56W
1929-05-01,14.667,0.346,New York,United States,40.99N,74.56W
1929-06-01,20.106,0.391,New York,United States,40.99N,74.56W
1929-07-01,22.1,0.292,New York,United States,40.99N,74.56W
1929-08-01,20.149,0.201,New York,United States,40.99N,74.56W
1929-09-01,18.498,0.287,New York,United States,40.99N,74.56W
1929-10-01,9.812,0.235,New York,United States,40.99N,74.56W
1929-11-01,5.228,0.199,New York,United States,40.99N,74.56W
1929-12-01,-1.139,0.319,New York,United States,40.99N,74.56W
1930-01-01,-2.358,0.461,New York,United States,40.99N,74.56W
1930-02-01,0.108,0.205,New York,United States,40.99N,74.56W
1930-03-01,3.001,0.237,New York,United States,40.99N,74.56W
1930-04-01,7.602,0.303,New York,United States,40.99N,74.56W
1930-05-01,15.909,0.352,New York,United States,40.99N,74.56W
1930-06-01,21.094,0.355,New York,United States,40.99N,74.56W
1930-07-01,22.524,0.243,New York,United States,40.99N,74.56W
1930-08-01,20.966,0.096,New York,United States,40.99N,74.56W
1930-09-01,19.382,0.249,New York,United States,40.99N,74.56W
1930-10-01,10.174,0.148,New York,United States,40.99N,74.56W
1930-11-01,5.322,0.248,New York,United States,40.99N,74.56W
1930-12-01,-1.058,0.377,New York,United States,40.99N,74.56W
1931-01-01,-2.447,0.352,New York,United States,40.99N,74.56W
1931-02-01,-1.191,0.264,New York,United States,40.99N,74.56W
1931-03-01,2.893,0.31,New York,United States,40.99N,74.56W
1931-04-01,8.907,0.309,New York,United States,40.99N,74.56W
1931-05-01,15.101,0.139,New York,United States,40.99N,74.56W
1931-06-01,19.984,0.158,New York,United States,40.99N,74.56W
1931-07-01,23.715,0.155,New York,United States,40.99N,74.56W
1931-08-01,21.866,0.145,New York,United States,40.99N,74.56W
1931-09-01,19.935,0.159,New York,United States,40.99N,74.56W
1931-10-01,12.931,0.307,New York,United States,40.99N,74.56W
1931-11-01,8.555,0.26,New York,United States,40.99N,74.56W
1931-12-01,2.06,0.335,New York,United States,40.99N,74.56W
1932-01-01,3.61,0.433,New York,United States,40.99N,74.56W
1932-02-01,0.162,0.291,New York,United States,40.99N,74.56W
1932-03-01,1.132,0.263,New York,United States,40.99N,74.56W
1932-04-01,7.66,0.248,New York,United States,40.99N,74.56W
1932-05-01,15.261,0.194,New York,United States,40.99N,74.56W
1932-06-01,19.545,0.248,New York,United States,40.99N,74.56W
1932-07-01,22.038,0.386,New York,United States,40.99N,74.56W
1932-08-01,22.045,0.149,New York,United States,40.99N,74.56W
1932-09-01,17.902,0.17,New York,United States,40.99N,74.56W
1932-10-01,11.908,0.287,New York,United States,40.99N,74.56W
1932-11-01,3.701,0.248,New York,United States,40.99N,74.56W
1932-12-01,0.273,0.311,New York,United States,40.99N,74.56W
1933-01-01,1.709,0.355,New York,United States,40.99N,74.56W
1933-02-01,-1.027,0.355,New York,United States,40.99N,74.56W
1933-03-01,1.909,0.214,New York,United States,40.99N,74.56W
1933-04-01,9.094,0.249,New York,United States,40.99N,74.56W
1933-05-01,16.318,0.157,New York,United States,40.99N,74.56W
1933-06-01,20.86,0.185,New York,United States,40.99N,74.56W
1933-07-01,22.375,0.216,New York,United States,40.99N,74.56W
1933-08-01,21.433,0.257,New York,United States,40.99N,74.56W
1933-09-01,18.464,0.236,New York,United States,40.99N,74.56W
1933-10-01,10.392,0.33,New York,United States,40.99N,74.56W
1933-11-01,2.799,0.287,New York,United States,40.99N,74.56W
1933-12-01,-2.217,0.324,New York,United States,40.99N,74.56W
1934-01-01,-1.209,0.343,New York,United States,40.99N,74.56W
1934-02-01,-9.147,0.342,New York,United States,40.99N,74.56W
1934-03-01,1.188,0.285,New York,United States,40.99N,74.56W
1934-04-01,8.571,0.217,New York,United States,40.99N,74.56W
1934-05-01,16.103,0.086,New York,United States,40.99N,74.56W
1934-06-01,21.473,0.289,New York,United States,40.99N,74.56W
1934-07-01,23.387,0.238,New York,United States,40.99N,74.56W
1934-08-01,19.797,0.132,New York,United States,40.99N,74.56W
1934-09-01,18.472,0.188,New York,United States,40.99N,74.56W
1934-10-01,9.84,0.287,New York,United States,40.99N,74.56W
1934-11-01,6.798,0.201,New York,United States,40.99N,74.56W
1934-12-01,-1.486,0.219,New York,United States,40.99N,74.56W
1935-01-01,-4.282,0.378,New York,United States,40.99N,74.56W
1935-02-01,-2.784,0.351,New York,United States,40.99N,74.56W
1935-03-01,4.351,0.31,New York,United States,40.99N,74.56W
1935-04-01,8.047,0.168,New York,United States,40.99N,74.56W
1935-05-01,13.224,0.304,New York,United States,40.99N,74.56W
1935-06-01,19.518,0.236,New York,United States,40.99N,74.56W
1935-07-01,23.554,0.287,New York,United States,40.99N,74.56W
1935-08-01,21.463,0.181,New York,United States,40.99N,74.56W
1935-09-01,15.95,0.21,New York,United States,40.99N,74.56W
1935-10-01,11.223,0.209,New York,United States,40.99N,74.56W
1935-11-01,7.038,0.082,New York,United States,40.99N,74.56W
1935-12-01,-3.546,0.247,New York,United States,40.99N,74.56W
1936-01-01,-4.673,0.583,New York,United States,40.99N,74.56W
1936-02-01,-6.154,0.309,New York,United States,40.99N,74.56W
1936-03-01,5.867,0.34,New York,United States,40.99N,74.56W
1936-04-01,7.519,0.187,New York,United States,40.99N,74.56W
1936-05-01,16.342,0.236,New York,United States,40.99N,74.56W
1936-06-01,19.556,0.207,New York,United States,40.99N,74.56W
1936-07-01,22.751,0.191,New York,United States,40.99N,74.56W
1936-08-01,22.333,0.181,New York,United States,40.99N,74.56W
1936-09-01,18.035,0.289,New York,United States,40.99N,74.56W
1936-10-01,11.195,0.27,New York,United States,40.99N,74.56W
1936-11-01,3.101,0.381,New York,United States,40.99N,74.56W
1936-12-01,0.941,0.323,New York,United States,40.99N,74.56W
1937-01-01,1.742,0.302,New York,United States,40.99N,74.56W
1937-02-01,-0.491,0.455,New York,United States,40.99N,74.56W
1937-03-01,0.417,0.286,New York,United States,40.99N,74.56W
1937-04-01,8.092,0.245,New York,United States,40.99N,74.56W
1937-05-01,16.047,0.269,New York,United States,40.99N,74.56W
1937-06-01,20.395,0.319,New York,United States,40.99N,74.56W
1937-07-01,22.587,0.18,New York,United States,40.99N,74.56W
1937-08-01,23.012,0.212,New York,United States,40.99N,74.56W
1937-09-01,16.25,0.17,New York,United States,40.99N,74.56W
1937-10-01,10.206,0.156,New York,United States,40.99N,74.56W
1937-11-01,4.996,0.29,New York,United States,40.99N,74.56W
1937-12-01,-1.291,0.359,New York,United States,40.99N,74.56W
1938-01-01,-2.99,0.271,New York,United States,40.99N,74.56W
1938-02-01,-0.131,0.273,New York,United States,40.99N,74.56W
1938-03-01,4.713,0.238,New York,United States,40.99N,74.56W
1938-04-01,10.313,0.354,New York,United States,40.99N,74.56W
1938-05-01,14.144,0.275,New York,United States,40.99N,74.56W
1938-06-01,19.542,0.154,New York,United States,40.99N,74.56W
1938-07-01,22.764,0.209,New York,United States,40.99N,74.56W
1938-08-01,23.078,0.313,New York,United States,40.99N,74.56W
1938-09-01,15.938,0.237,New York,United States,40.99N,74.56W
1938-10-01,12.131,0.263,New York,United States,40.99N,74.56W
1938-11-01,5.927,0.255,New York,United States,40.99N,74.56W
1938-12-01,-0.366,0.214,New York,United States,40.99N,74.56W
1939-01-01,-2.719,0.227,New York,United States,40.99N,74.56W
1939-02-01,0.104,0.308,New York,United States,40.99N,74.56W
1939-03-01,2.047,0.186,New York,United States,40.99N,74.56W
1939-04-01,7.339,0.355,New York,United States,40.99N,74.56W
1939-05-01,16.491,0.294,New York,United States,40.99N,74.56W
1939-06-01,20.472,0.363,New York,United States,40.99N,74.56W
1939-07-01,22.234,0.191,New York,United States,40.99N,74.56W
1939-08-01,23.003,0.303,New York,United States,40.99N,74.56W
1939-09-01,17.69,0.263,New York,United States,40.99N,74.56W
1939-10-01,10.915,0.256,New York,United States,40.99N,74.56W
1939-11-01,3.55,0.201,New York,United States,40.99N,74.56W
1939-12-01,-0.311,0.307,New York,United States,40.99N,74.56W
1940-01-01,-6.903,0.383,New York,United States,40.99N,74.56W
1940-02-01,-1.946,0.148,New York,United States,40.99N,74.56W
1940-03-01,-0.498,0.191,New York,United States,40.99N,74.56W
1940-04-01,6.28,0.22,New York,United States,40.99N,74.56W
1940-05-01,14.466,0.191,New York,United States,40.99N,74.56W
1940-06-01,19.072,0.228,New York,United States,40.99N,74.56W
1940-07-01,22.261,0.29,New York,United States,40.99N,74.56W
1940-08-01,19.603,0.191,New York,United States,40.99N,74.56W
1940-09-01,16.097,0.292,New York,United States,40.99N,74.56W
1940-10-01,8.802,0.246,New York,United States,40.99N,74.56W
1940-11-01,4.651,0.182,New York,United States,40.99N,74.56W
1940-12-01,0.424,0.226,New York,United States,40.99N,74.56W
1941-01-01,-3.776,0.159,New York,United States,40.99N,74.56W
1941-02-01,-2.983,0.347,New York,United States,40.99N,74.56W
1941-03-01,-0.332,0.208,New York,United States,40.99N,74.56W
1941-04-01,12.038,0.189,New York,United States,40.99N,74.56W
1941-05-01,15.775,0.143,New York,United States,40.99N,74.56W
1941-06-01,19.922,0.244,New York,United States,40.99N,74.56W
1941-07-01,22.474,0.319,New York,United States,40.99N,74.56W
1941-08-01,20.445,0.253,New York,United States,40.99N,74.56W
1941-09-01,18.275,0.219,New York,United States,40.99N,74.56W
1941-10-01,13.012,0.29,New York,United States,40.99N,74.56W
1941-11-01,6.636,0.312,New York,United States,40.99N,74.56W
1941-12-01,0.808,0.221,New York,United States,40.99N,74.56W
1942-01-01,-3.786,0.245,New York,United States,40.99N,74.56W
1942-02-01,-3.163,0.256,New York,United States,40.99N,74.56W
1942-03-01,4.34,0.262,New York,United States,40.99N,74.56W
1942-04-01,10.662,0.196,New York,United States,40.99N,74.56W
1942-05-01,16.819,0.256,New York,United States,40.99N,74.56W
1942-06-01,20.038,0.316,New York,United States,40.99N,74.56W
1942-07-01,22.527,0.263,New York,United States,40.99N,74.56W
1942-08-01,20.779,0.198,New York,United States,40.99N,74.56W
1942-09-01,17.532,0.288,New York,United States,40.99N,74.56W
1942-10-01,11.68,0.22,New York,United States,40.99N,74.56W
1942-11-01,5.293,0.262,New York,United States,40.99N,74.56W
1942-12-01,-3.206,0.24,New York,United States,40.99N,74.56W
1943-01-01,-3.271,0.227,New York,United States,40.99N,74.56W
1943-02-01,-1.724,0.31,New York,United States,40.99N,74.56W
1943-03-01,2.269,0.278,New York,United States,40.99N,74.56W
1943-04-01,5.956,0.22,New York,United States,40.99N,74.56W
1943-05-01,15.553,0.208,New York,United States,40.99N,74.56W
1943-06-01,22.585,0.173,New York,United States,40.99N,74.56W
1943-07-01,22.792,0.22,New York,United States,40.99N,74.56W
1943-08-01,21.871,0.254,New York,United States,40.99N,74.56W
1943-09-01,17.039,0.245,New York,United States,40.99N,74.56W
1943-10-01,10.536,0.238,New York,United States,40.99N,74.56W
1943-11-01,4.04,0.273,New York,United States,40.99N,74.56W
1943-12-01,-2.711,0.222,New York,United States,40.99N,74.56W
1944-01-01,-1.657,0.188,New York,United States,40.99N,74.56W
1944-02-01,-1.831,0.21,New York,United States,40.99N,74.56W
1944-03-01,1.033,0.246,New York,United States,40.99N,74.56W
1944-04-01,7.291,0.3,New York,United States,40.99N,74.56W
1944-05-01,17.839,0.175,New York,United States,40.99N,74.56W
1944-06-01,20.495,0.234,New York,United States,40.99N,74.56W
1944-07-01,23.417,0.319,New York,United States,40.99N,74.56W
1944-08-01,22.762,0.321,New York,United States,40.99N,74.56W
1944-09-01,18.155,0.3,New York,United States,40.99N,74.56W
1944-10-01,10.436,0.282,New York,United States,40.99N,74.56W
1944-11-01,4.972,0.138,New York,United States,40.99N,74.56W
1944-12-01,-2.759,0.113,New York,United States,40.99N,74.56W
1945-01-01,-6.623,0.267,New York,United States,40.99N,74.56W
1945-02-01,-1.781,0.157,New York,United States,40.99N,74.56W
1945-03-01,8.37,0.262,New York,United States,40.99N,74.56W
1945-04-01,11.401,0.282,New York,United States,40.99N,74.56W
1945-05-01,13.509,0.263,New York,United States,40.99N,74.56W
1945-06-01,19.64,0.328,New York,United States,40.99N,74.56W
1945-07-01,22.027,0.206,New York,United States,40.99N,74.56W
1945-08-01,20.927,0.266,New York,United States,40.99N,74.56W
1945-09-01,19.16,0.191,New York,United States,40.99N,74.56W
1945-10-01,10.521,0.206,New York,United States,40.99N,74.56W
1945-11-01,5.846,0.215,New York,United States,40.99N,74.56W
1945-12-01,-3.683,0.177,New York,United States,40.99N,74.56W
1946-01-01,-1.855,0.155,New York,United States,40.99N,74.56W
1946-02-01,-2.199,0.241,New York,United States,40.99N,74.56W
1946-03-01,7.657,0.234,New York,United States,40.99N,74.56W
1946-04-01,8.626,0.204,New York,United States,40.99N,74.56W
1946-05-01,14.73,0.247,New York,United States,40.99N,74.56W
1946-06-01,19.16,0.222,New York,United States,40.99N,74.56W
1946-07-01,22.165,0.251,New York,United States,40.99N,74.56W
1946-08-01,19.537,0.307,New York,United States,40.99N,74.56W
1946-09-01,18.526,0.174,New York,United States,40.99N,74.56W
1946-10-01,13.431,0.214,New York,United States,40.99N,74.56W
1946-11-01,7.438,0.222,New York,United States,40.99N,74.56W
1946-12-01,0.357,0.106,New York,United States,40.99N,74.56W
1947-01-01,0.129,0.219,New York,United States,40.99N,74.56W
1947-02-01,-3.623,0.244,New York,United States,40.99N,74.56W
1947-03-01,1.162,0.23,New York,United States,40.99N,74.56W
1947-04-01,8.678,0.239,New York,United States,40.99N,74.56W
1947-05-01,14.524,0.232,New York,United States,40.99N,74.56W
1947-06-01,18.729,0.201,New York,United States,40.99N,74.56W
1947-07-01,22.192,0.208,New York,United States,40.99N,74.56W
1947-08-01,22.825,0.172,New York,United States,40.99N,74.56W
1947-09-01,18.135,0.19,New York,United States,40.99N,74.56W
1947-10-01,14.251,0.181,New York,United States,40.99N,74.56W
1947-11-01,3.787,0.255,New York,United States,40.99N,74.56W
1947-12-01,-1.905,0.134,New York,United States,40.99N,74.56W
1948-01-01,-6.651,0.204,New York,United States,40.99N,74.56W
1948-02-01,-3.785,0.213,New York,United States,40.99N,74.56W
1948-03-01,3.604,0.188,New York,United States,40.99N,74.56W
1948-04-01,9.259,0.184,New York,United States,40.99N,74.56W
1948-05-01,14.452,0.227,New York,United States,40.99N,74.56W
1948-06-01,19.39,0.238,New York,United States,40.99N,74.56W
1948-07-01,22.817,0.244,New York,United States,40.99N,74.56W
1948-08-01,21.933,0.239,New York,United States,40.99N,74.56W
1948-09-01,18.135,0.163,New York,United States,40.99N,74.56W
1948-10-01,10.575,0.16,New York,United States,40.99N,74.56W
1948-11-01,8.337,0.146,New York,United States,40.99N,74.56W
1948-12-01,-0.154,0.268,New York,United States,40.99N,74.56W
1949-01-01,1.073,0.195,New York,United States,40.99N,74.56W
1949-02-01,1.358,0.153,New York,United States,40.99N,74.56W
1949-03-01,4.23,0.304,New York,United States,40.99N,74.56W
1949-04-01,9.836,0.302,New York,United States,40.99N,74.56W
1949-05-01,15.45,0.242,New York,United States,40.99N,74.56W
1949-06-01,21.669,0.174,New York,United States,40.99N,74.56W
1949-07-01,24.623,0.258,New York,United States,40.99N,74.56W
1949-08-01,22.649,0.217,New York,United States,40.99N,74.56W
1949-09-01,16.364,0.242,New York,United States,40.99N,74.56W
1949-10-01,13.978,0.257,New York,United States,40.99N,74.56W
1949-11-01,4.798,0.212,New York,United States,40.99N,74.56W
1949-12-01,0.606,0.358,New York,United States,40.99N,74.56W
1950-01-01,2.32,0.253,New York,United States,40.99N,74.56W
1950-02-01,-2.454,0.129,New York,United States,40.99N,74.56W
1950-03-01,0.54,0.321,New York,United States,40.99N,74.56W
1950-04-01,7.336,0.261,New York,United States,40.99N,74.56W
1950-05-01,14.135,0.164,New York,United States,40.99N,74.56W
1950-06-01,19.352,0.232,New York,United States,40.99N,74.56W
1950-07-01,21.613,0.133,New York,United States,40.99N,74.56W
1950-08-01,20.901,0.151,New York,United States,40.99N,74.56W
1950-09-01,15.845,0.177,New York,United States,40.99N,74.56W
1950-10-01,12.633,0.211,New York,United States,40.99N,74.56W
1950-11-01,6.328,0.327,New York,United States,40.99N,74.56W
1950-12-01,-1.858,0.255,New York,United States,40.99N,74.56W
1951-01-01,-0.723,0.279,New York,United States,40.99N,74.56W
1951-02-01,-0.236,0.294,New York,United States,40.99N,74.56W
1951-03-01,3.598,0.185,New York,United States,40.99N,74.56W
1951-04-01,9.576,0.265,New York,United States,40.99N,74.56W
1951-05-01,15.633,0.299,New York,United States,40.99N,74.56W
1951-06-01,19.401,0.448,New York,United States,40.99N,74.56W
1951-07-01,22.364,0.26,New York,United States,40.99N,74.56W
1951-08-01,21.089,0.145,New York,United States,40.99N,74.56W
1951-09-01,17.151,0.322,New York,United States,40.99N,74.56W
1951-10-01,12.237,0.208,New York,United States,40.99N,74.56W
1951-11-01,3.162,0.235,New York,United States,40.99N,74.56W
1951-12-01,0.04,0.334,New York,United States,40.99N,74.56W
1952-01-01,-0.566,0.162,New York,United States,40.99N,74.56W
1952-02-01,-0.202,0.157,New York,United States,40.99N,74.56W
1952-03-01,2.515,0.193,New York,United States,40.99N,74.56W
1952-04-01,10.661,0.186,New York,United States,40.99N,74.56W
1952-05-01,13.856,0.273,New York,United States,40.99N,74.56W
1952-06-01,21.046,0.278,New York,United States,40.99N,74.56W
1952-07-01,23.964,0.264,New York,United States,40.99N,74.56W
1952-08-01,21.335,0.197,New York,United States,40.99N,74.56W
1952-09-01,17.75,0.194,New York,United States,40.99N,74.56W
1952-10-01,9.439,0.204,New York,United States,40.99N,74.56W
1952-11-01,5.883,0.217,New York,United States,40.99N,74.56W
1952-12-01,0.59,0.247,New York,United States,40.99N,74.56W
1953-01-01,0.114,0.202,New York,United States,40.99N,74.56W
1953-02-01,1.197,0.16,New York,United States,40.99N,74.56W
1953-03-01,4.342,0.132,New York,United States,40.99N,74.56W
1953-04-01,9.141,0.244,New York,United States,40.99N,74.56W
1953-05-01,16.187,0.246,New York,United States,40.99N,74.56W
1953-06-01,20.587,0.207,New York,United States,40.99N,74.56W
1953-07-01,22.746,0.196,New York,United States,40.99N,74.56W
1953-08-01,21.301,0.31,New York,United States,40.99N,74.56W
1953-09-01,18.173,0.19,New York,United States,40.99N,74.56W
1953-10-01,12.341,0.205,New York,United States,40.99N,74.56W
1953-11-01,6.066,0.257,New York,United States,40.99N,74.56W
1953-12-01,1.899,0.222,New York,United States,40.99N,74.56W
1954-01-01,-3.727,0.238,New York,United States,40.99N,74.56W
1954-02-01,1.962,0.12,New York,United States,40.99N,74.56W
1954-03-01,3.586,0.226,New York,United States,40.99N,74.56W
1954-04-01,10.454,0.225,New York,United States,40.99N,74.56W
1954-05-01,13.661,0.287,New York,United States,40.99N,74.56W
1954-06-01,20.293,0.281,New York,United States,40.99N,74.56W
1954-07-01,22.163,0.224,New York,United States,40.99N,74.56W
1954-08-01,20.637,0.091,New York,United States,40.99N,74.56W
1954-09-01,17.153,0.187,New York,United States,40.99N,74.56W
1954-10-01,13.401,0.149,New York,United States,40.99N,74.56W
